date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
21:20:53	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Feb%202022%2003:20:52%20GMT	https://lakathybill.wixsite.com/9eed3e82.min.css	C:/My%20Web%20Sites/kathys%20website/lakathybill.wixsite.com/9eed3e82.min.css	(from https://lakathybill.wixsite.com/kathybill)
21:20:53	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Feb%202022%2003:20:53%20GMT	https://lakathybill.wixsite.com/ce776e38.min.css	C:/My%20Web%20Sites/kathys%20website/lakathybill.wixsite.com/ce776e38.min.css	(from https://lakathybill.wixsite.com/kathybill)
21:20:53	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Feb%202022%2003:20:53%20GMT	https://lakathybill.wixsite.com/4a43b954.min.css	C:/My%20Web%20Sites/kathys%20website/lakathybill.wixsite.com/4a43b954.min.css	(from https://lakathybill.wixsite.com/kathybill)
21:20:54	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Feb%202022%2003:20:54%20GMT	https://lakathybill.wixsite.com/799d016a.min.css	C:/My%20Web%20Sites/kathys%20website/lakathybill.wixsite.com/799d016a.min.css	(from https://lakathybill.wixsite.com/kathybill)
21:20:54	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Feb%202022%2003:20:54%20GMT	https://lakathybill.wixsite.com/c434348a.min.css	C:/My%20Web%20Sites/kathys%20website/lakathybill.wixsite.com/c434348a.min.css	(from https://lakathybill.wixsite.com/kathybill)
21:20:54	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Feb%202022%2003:20:54%20GMT	https://lakathybill.wixsite.com/4038e1e2.min.css	C:/My%20Web%20Sites/kathys%20website/lakathybill.wixsite.com/4038e1e2.min.css	(from https://lakathybill.wixsite.com/kathybill)
21:20:55	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Feb%202022%2003:20:55%20GMT	https://lakathybill.wixsite.com/c24f5e69.min.css	C:/My%20Web%20Sites/kathys%20website/lakathybill.wixsite.com/c24f5e69.min.css	(from https://lakathybill.wixsite.com/kathybill)
21:20:55	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Feb%202022%2003:20:55%20GMT	https://lakathybill.wixsite.com/8ab00128.min.css	C:/My%20Web%20Sites/kathys%20website/lakathybill.wixsite.com/8ab00128.min.css	(from https://lakathybill.wixsite.com/kathybill)
21:20:56	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Feb%202022%2003:20:56%20GMT	https://lakathybill.wixsite.com/45eee88d.min.css	C:/My%20Web%20Sites/kathys%20website/lakathybill.wixsite.com/45eee88d.min.css	(from https://lakathybill.wixsite.com/kathybill)
21:20:56	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Feb%202022%2003:20:56%20GMT	https://lakathybill.wixsite.com/7df86004.min.css	C:/My%20Web%20Sites/kathys%20website/lakathybill.wixsite.com/7df86004.min.css	(from https://lakathybill.wixsite.com/kathybill)
21:20:57	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Feb%202022%2003:20:57%20GMT	https://lakathybill.wixsite.com/145b5660.min.css	C:/My%20Web%20Sites/kathys%20website/lakathybill.wixsite.com/145b5660.min.css	(from https://lakathybill.wixsite.com/kathybill)
21:20:57	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Feb%202022%2003:20:57%20GMT	https://lakathybill.wixsite.com/3e624017.min.css	C:/My%20Web%20Sites/kathys%20website/lakathybill.wixsite.com/3e624017.min.css	(from https://lakathybill.wixsite.com/kathybill)
21:20:57	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Feb%202022%2003:20:57%20GMT	https://lakathybill.wixsite.com/eb810a4a.min.css	C:/My%20Web%20Sites/kathys%20website/lakathybill.wixsite.com/eb810a4a.min.css	(from https://lakathybill.wixsite.com/kathybill)
21:20:58	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Feb%202022%2003:20:58%20GMT	https://lakathybill.wixsite.com/81ed76c3.min.css	C:/My%20Web%20Sites/kathys%20website/lakathybill.wixsite.com/81ed76c3.min.css	(from https://lakathybill.wixsite.com/kathybill)
21:20:58	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Feb%202022%2003:20:58%20GMT	https://lakathybill.wixsite.com/6877123d.min.css	C:/My%20Web%20Sites/kathys%20website/lakathybill.wixsite.com/6877123d.min.css	(from https://lakathybill.wixsite.com/kathybill)
21:20:58	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Feb%202022%2003:20:58%20GMT	https://lakathybill.wixsite.com/d1f9c7e6.min.css	C:/My%20Web%20Sites/kathys%20website/lakathybill.wixsite.com/d1f9c7e6.min.css	(from https://lakathybill.wixsite.com/kathybill)
21:20:59	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Feb%202022%2003:20:59%20GMT	https://lakathybill.wixsite.com/34377b4a.min.css	C:/My%20Web%20Sites/kathys%20website/lakathybill.wixsite.com/34377b4a.min.css	(from https://lakathybill.wixsite.com/kathybill)
21:20:59	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Feb%202022%2003:20:59%20GMT	https://lakathybill.wixsite.com/f0b4809d.min.css	C:/My%20Web%20Sites/kathys%20website/lakathybill.wixsite.com/f0b4809d.min.css	(from https://lakathybill.wixsite.com/kathybill)
21:21:00	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Feb%202022%2003:21:00%20GMT	https://lakathybill.wixsite.com/b0da3a19.min.css	C:/My%20Web%20Sites/kathys%20website/lakathybill.wixsite.com/b0da3a19.min.css	(from https://lakathybill.wixsite.com/kathybill)
21:21:00	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Feb%202022%2003:21:00%20GMT	https://lakathybill.wixsite.com/70e8afa8.min.css	C:/My%20Web%20Sites/kathys%20website/lakathybill.wixsite.com/70e8afa8.min.css	(from https://lakathybill.wixsite.com/kathybill)
21:21:01	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Feb%202022%2003:21:01%20GMT	https://lakathybill.wixsite.com/9c39b1d1.min.css	C:/My%20Web%20Sites/kathys%20website/lakathybill.wixsite.com/9c39b1d1.min.css	(from https://lakathybill.wixsite.com/kathybill)
21:21:01	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Feb%202022%2003:21:01%20GMT	https://lakathybill.wixsite.com/59f9faa0.min.css	C:/My%20Web%20Sites/kathys%20website/lakathybill.wixsite.com/59f9faa0.min.css	(from https://lakathybill.wixsite.com/kathybill)
21:21:01	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Feb%202022%2003:21:01%20GMT	https://lakathybill.wixsite.com/b92ba9ff.min.css	C:/My%20Web%20Sites/kathys%20website/lakathybill.wixsite.com/b92ba9ff.min.css	(from https://lakathybill.wixsite.com/kathybill)
21:21:02	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Feb%202022%2003:21:02%20GMT	https://lakathybill.wixsite.com/8665adc0.min.css	C:/My%20Web%20Sites/kathys%20website/lakathybill.wixsite.com/8665adc0.min.css	(from https://lakathybill.wixsite.com/kathybill)
21:21:03	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Feb%202022%2003:21:02%20GMT	https://lakathybill.wixsite.com/96afd53f.min.css	C:/My%20Web%20Sites/kathys%20website/lakathybill.wixsite.com/96afd53f.min.css	(from https://lakathybill.wixsite.com/kathybill)
21:21:03	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Feb%202022%2003:21:03%20GMT	https://lakathybill.wixsite.com/91e61dab.min.css	C:/My%20Web%20Sites/kathys%20website/lakathybill.wixsite.com/91e61dab.min.css	(from https://lakathybill.wixsite.com/kathybill)
21:21:04	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Feb%202022%2003:21:04%20GMT	https://lakathybill.wixsite.com/41f245d4.min.css	C:/My%20Web%20Sites/kathys%20website/lakathybill.wixsite.com/41f245d4.min.css	(from https://lakathybill.wixsite.com/kathybill)
21:21:04	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Feb%202022%2003:21:04%20GMT	https://lakathybill.wixsite.com/bb16d569.min.css	C:/My%20Web%20Sites/kathys%20website/lakathybill.wixsite.com/bb16d569.min.css	(from https://lakathybill.wixsite.com/kathybill)
21:21:04	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Feb%202022%2003:21:04%20GMT	https://lakathybill.wixsite.com/e24e08e7.min.css	C:/My%20Web%20Sites/kathys%20website/lakathybill.wixsite.com/e24e08e7.min.css	(from https://lakathybill.wixsite.com/kathybill)
21:21:05	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Feb%202022%2003:21:05%20GMT	https://lakathybill.wixsite.com/9e775b26.min.css	C:/My%20Web%20Sites/kathys%20website/lakathybill.wixsite.com/9e775b26.min.css	(from https://lakathybill.wixsite.com/kathybill)
21:21:05	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Feb%202022%2003:21:05%20GMT	https://lakathybill.wixsite.com/515d5f12.min.css	C:/My%20Web%20Sites/kathys%20website/lakathybill.wixsite.com/515d5f12.min.css	(from https://lakathybill.wixsite.com/kathybill)
21:21:06	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Feb%202022%2003:21:06%20GMT	https://lakathybill.wixsite.com/13eb5276.min.css	C:/My%20Web%20Sites/kathys%20website/lakathybill.wixsite.com/13eb5276.min.css	(from https://lakathybill.wixsite.com/kathybill)
21:21:06	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Feb%202022%2003:21:06%20GMT	https://lakathybill.wixsite.com/d474bb46.min.css	C:/My%20Web%20Sites/kathys%20website/lakathybill.wixsite.com/d474bb46.min.css	(from https://lakathybill.wixsite.com/kathybill)
21:21:07	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Feb%202022%2003:21:06%20GMT	https://lakathybill.wixsite.com/2978359e.min.css	C:/My%20Web%20Sites/kathys%20website/lakathybill.wixsite.com/2978359e.min.css	(from https://lakathybill.wixsite.com/kathybill)
21:21:07	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Feb%202022%2003:21:07%20GMT	https://lakathybill.wixsite.com/4b1f6567.min.css	C:/My%20Web%20Sites/kathys%20website/lakathybill.wixsite.com/4b1f6567.min.css	(from https://lakathybill.wixsite.com/kathybill)
21:21:08	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Feb%202022%2003:21:07%20GMT	https://lakathybill.wixsite.com/4e6fba8d.min.css	C:/My%20Web%20Sites/kathys%20website/lakathybill.wixsite.com/4e6fba8d.min.css	(from https://lakathybill.wixsite.com/kathybill)
21:21:08	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Feb%202022%2003:21:08%20GMT	https://lakathybill.wixsite.com/883064bf.min.css	C:/My%20Web%20Sites/kathys%20website/lakathybill.wixsite.com/883064bf.min.css	(from https://lakathybill.wixsite.com/kathybill)
21:21:08	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Feb%202022%2003:21:08%20GMT	https://lakathybill.wixsite.com/55fd4990.min.css	C:/My%20Web%20Sites/kathys%20website/lakathybill.wixsite.com/55fd4990.min.css	(from https://lakathybill.wixsite.com/kathybill)
21:21:09	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Feb%202022%2003:21:09%20GMT	https://lakathybill.wixsite.com/882dfccd.min.css	C:/My%20Web%20Sites/kathys%20website/lakathybill.wixsite.com/882dfccd.min.css	(from https://lakathybill.wixsite.com/kathybill)
21:21:09	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Feb%202022%2003:21:09%20GMT	https://lakathybill.wixsite.com/70efe3c5.min.css	C:/My%20Web%20Sites/kathys%20website/lakathybill.wixsite.com/70efe3c5.min.css	(from https://lakathybill.wixsite.com/kathybill)
21:21:10	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Feb%202022%2003:21:10%20GMT	https://lakathybill.wixsite.com/6d011635.min.css	C:/My%20Web%20Sites/kathys%20website/lakathybill.wixsite.com/6d011635.min.cb.delayed	(from https://lakathybill.wixsite.com/kathybill)
21:21:10	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Feb%202022%2003:21:10%20GMT	https://lakathybill.wixsite.com/af38aead.min.css	C:/My%20Web%20Sites/kathys%20website/lakathybill.wixsite.com/af38aead.min.css	(from https://lakathybill.wixsite.com/kathybill)
21:21:11	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Feb%202022%2003:21:11%20GMT	https://lakathybill.wixsite.com/39cfb47d.min.css	C:/My%20Web%20Sites/kathys%20website/lakathybill.wixsite.com/39cfb47d.min.css	(from https://lakathybill.wixsite.com/kathybill)
21:21:11	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Feb%202022%2003:21:11%20GMT	https://lakathybill.wixsite.com/1a1f2ab9.min.css	C:/My%20Web%20Sites/kathys%20website/lakathybill.wixsite.com/1a1f2ab9.min.css	(from https://lakathybill.wixsite.com/kathybill)
21:21:12	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Feb%202022%2003:21:11%20GMT	https://lakathybill.wixsite.com/5ed4e092.min.css	C:/My%20Web%20Sites/kathys%20website/lakathybill.wixsite.com/5ed4e092.min.css	(from https://lakathybill.wixsite.com/kathybill)
21:21:12	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Feb%202022%2003:21:12%20GMT	https://lakathybill.wixsite.com/75512b1a.min.css	C:/My%20Web%20Sites/kathys%20website/lakathybill.wixsite.com/75512b1a.min.css	(from https://lakathybill.wixsite.com/kathybill)
21:21:12	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Feb%202022%2003:21:12%20GMT	https://lakathybill.wixsite.com/2a38244f.min.css	C:/My%20Web%20Sites/kathys%20website/lakathybill.wixsite.com/2a38244f.min.css	(from https://lakathybill.wixsite.com/kathybill)
21:21:13	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Feb%202022%2003:21:13%20GMT	https://lakathybill.wixsite.com/837e8139.min.css	C:/My%20Web%20Sites/kathys%20website/lakathybill.wixsite.com/837e8139.min.css	(from https://lakathybill.wixsite.com/kathybill)
21:21:13	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Feb%202022%2003:21:13%20GMT	https://lakathybill.wixsite.com/f8ec65c6.min.css	C:/My%20Web%20Sites/kathys%20website/lakathybill.wixsite.com/f8ec65c6.min.css	(from https://lakathybill.wixsite.com/kathybill)
21:21:14	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Feb%202022%2003:21:14%20GMT	https://lakathybill.wixsite.com/913e0517.min.css	C:/My%20Web%20Sites/kathys%20website/lakathybill.wixsite.com/913e0517.min.css	(from https://lakathybill.wixsite.com/kathybill)
21:21:14	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Feb%202022%2003:21:14%20GMT	https://lakathybill.wixsite.com/2ce475e3.min.css	C:/My%20Web%20Sites/kathys%20website/lakathybill.wixsite.com/2ce475e3.min.css	(from https://lakathybill.wixsite.com/kathybill)
21:21:14	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Feb%202022%2003:21:14%20GMT	https://lakathybill.wixsite.com/96f4b814.min.css	C:/My%20Web%20Sites/kathys%20website/lakathybill.wixsite.com/96f4b814.min.css	(from https://lakathybill.wixsite.com/kathybill)
21:21:15	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Feb%202022%2003:21:15%20GMT	https://lakathybill.wixsite.com/efcd8729.min.css	C:/My%20Web%20Sites/kathys%20website/lakathybill.wixsite.com/efcd8729.min.css	(from https://lakathybill.wixsite.com/kathybill)
21:21:15	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Feb%202022%2003:21:15%20GMT	https://lakathybill.wixsite.com/0ebb4539.min.css	C:/My%20Web%20Sites/kathys%20website/lakathybill.wixsite.com/0ebb4539.min.css	(from https://lakathybill.wixsite.com/kathybill)
21:21:16	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Feb%202022%2003:21:16%20GMT	https://lakathybill.wixsite.com/c9371416.min.css	C:/My%20Web%20Sites/kathys%20website/lakathybill.wixsite.com/c9371416.min.css	(from https://lakathybill.wixsite.com/kathybill)
21:21:16	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Feb%202022%2003:21:16%20GMT	https://lakathybill.wixsite.com/84fca3f0.min.css	C:/My%20Web%20Sites/kathys%20website/lakathybill.wixsite.com/84fca3f0.min.css	(from https://lakathybill.wixsite.com/kathybill)
21:21:16	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Feb%202022%2003:21:16%20GMT	https://lakathybill.wixsite.com/44b60e9d.min.css	C:/My%20Web%20Sites/kathys%20website/lakathybill.wixsite.com/44b60e9d.min.css	(from https://lakathybill.wixsite.com/kathybill)
21:21:17	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Feb%202022%2003:21:17%20GMT	https://lakathybill.wixsite.com/48e483a5.min.css	C:/My%20Web%20Sites/kathys%20website/lakathybill.wixsite.com/48e483a5.min.css	(from https://lakathybill.wixsite.com/kathybill)
21:21:17	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Feb%202022%2003:21:17%20GMT	https://lakathybill.wixsite.com/100a01ba.min.css	C:/My%20Web%20Sites/kathys%20website/lakathybill.wixsite.com/100a01ba.min.css	(from https://lakathybill.wixsite.com/kathybill)
21:21:18	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Feb%202022%2003:21:18%20GMT	https://lakathybill.wixsite.com/dba31346.min.css	C:/My%20Web%20Sites/kathys%20website/lakathybill.wixsite.com/dba31346.min.css	(from https://lakathybill.wixsite.com/kathybill)
21:21:18	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Feb%202022%2003:21:18%20GMT	https://lakathybill.wixsite.com/5a61fee8.min.css	C:/My%20Web%20Sites/kathys%20website/lakathybill.wixsite.com/5a61fee8.min.css	(from https://lakathybill.wixsite.com/kathybill)
21:21:19	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Feb%202022%2003:21:19%20GMT	https://lakathybill.wixsite.com/6010b816.min.css	C:/My%20Web%20Sites/kathys%20website/lakathybill.wixsite.com/6010b816.min.css	(from https://lakathybill.wixsite.com/kathybill)
21:21:19	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Feb%202022%2003:21:19%20GMT	https://lakathybill.wixsite.com/99e9084d.min.css	C:/My%20Web%20Sites/kathys%20website/lakathybill.wixsite.com/99e9084d.min.css	(from https://lakathybill.wixsite.com/kathybill)
21:21:19	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Feb%202022%2003:21:19%20GMT	https://lakathybill.wixsite.com/39cdb6e7.min.css	C:/My%20Web%20Sites/kathys%20website/lakathybill.wixsite.com/39cdb6e7.min.css	(from https://lakathybill.wixsite.com/kathybill)
21:21:20	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Feb%202022%2003:21:20%20GMT	https://lakathybill.wixsite.com/98f5e34d.min.css	C:/My%20Web%20Sites/kathys%20website/lakathybill.wixsite.com/98f5e34d.min.css	(from https://lakathybill.wixsite.com/kathybill)
21:21:20	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Feb%202022%2003:21:20%20GMT	https://lakathybill.wixsite.com/4bd62377.min.css	C:/My%20Web%20Sites/kathys%20website/lakathybill.wixsite.com/4bd62377.min.css	(from https://lakathybill.wixsite.com/kathybill)
21:21:21	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Feb%202022%2003:21:21%20GMT	https://lakathybill.wixsite.com/f6b4449f.min.css	C:/My%20Web%20Sites/kathys%20website/lakathybill.wixsite.com/f6b4449f.min.css	(from https://lakathybill.wixsite.com/kathybill)
21:21:21	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Feb%202022%2003:21:21%20GMT	https://lakathybill.wixsite.com/692d3cfd.min.css	C:/My%20Web%20Sites/kathys%20website/lakathybill.wixsite.com/692d3cfd.min.css	(from https://lakathybill.wixsite.com/kathybill)
21:21:22	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Feb%202022%2003:21:22%20GMT	https://lakathybill.wixsite.com/dda10bbb.min.css	C:/My%20Web%20Sites/kathys%20website/lakathybill.wixsite.com/dda10bbb.min.css	(from https://lakathybill.wixsite.com/kathybill)
21:21:22	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Feb%202022%2003:21:22%20GMT	https://lakathybill.wixsite.com/826aa068.min.css	C:/My%20Web%20Sites/kathys%20website/lakathybill.wixsite.com/826aa068.min.css	(from https://lakathybill.wixsite.com/kathybill)
21:21:22	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Feb%202022%2003:21:22%20GMT	https://lakathybill.wixsite.com/71561e01.min.css	C:/My%20Web%20Sites/kathys%20website/lakathybill.wixsite.com/71561e01.min.css	(from https://lakathybill.wixsite.com/kathybill)
21:21:23	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Feb%202022%2003:21:23%20GMT	https://lakathybill.wixsite.com/2aa93db9.min.css	C:/My%20Web%20Sites/kathys%20website/lakathybill.wixsite.com/2aa93db9.min.css	(from https://lakathybill.wixsite.com/kathybill)
21:21:23	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Feb%202022%2003:21:23%20GMT	https://lakathybill.wixsite.com/3acc863e.min.css	C:/My%20Web%20Sites/kathys%20website/lakathybill.wixsite.com/3acc863e.min.css	(from https://lakathybill.wixsite.com/kathybill)
21:21:24	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Feb%202022%2003:21:23%20GMT	https://lakathybill.wixsite.com/3fc3aa14.min.css	C:/My%20Web%20Sites/kathys%20website/lakathybill.wixsite.com/3fc3aa14.min.css	(from https://lakathybill.wixsite.com/kathybill)
21:21:24	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Feb%202022%2003:21:24%20GMT	https://lakathybill.wixsite.com/eed9660c.min.css	C:/My%20Web%20Sites/kathys%20website/lakathybill.wixsite.com/eed9660c.min.css	(from https://lakathybill.wixsite.com/kathybill)
21:21:24	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Feb%202022%2003:21:24%20GMT	https://lakathybill.wixsite.com/e98ddd9c.min.css	C:/My%20Web%20Sites/kathys%20website/lakathybill.wixsite.com/e98ddd9c.min.css	(from https://lakathybill.wixsite.com/kathybill)
21:21:25	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Feb%202022%2003:21:25%20GMT	https://lakathybill.wixsite.com/9f54505f.min.css	C:/My%20Web%20Sites/kathys%20website/lakathybill.wixsite.com/9f54505f.min.css	(from https://lakathybill.wixsite.com/kathybill)
21:21:25	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Feb%202022%2003:21:25%20GMT	https://lakathybill.wixsite.com/82a3c6bd.min.css	C:/My%20Web%20Sites/kathys%20website/lakathybill.wixsite.com/82a3c6bd.min.css	(from https://lakathybill.wixsite.com/kathybill)
21:21:26	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Feb%202022%2003:21:25%20GMT	https://lakathybill.wixsite.com/959e5e9e.min.css	C:/My%20Web%20Sites/kathys%20website/lakathybill.wixsite.com/959e5e9e.min.css	(from https://lakathybill.wixsite.com/kathybill)
21:21:26	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Feb%202022%2003:21:26%20GMT	https://lakathybill.wixsite.com/c6933345.min.css	C:/My%20Web%20Sites/kathys%20website/lakathybill.wixsite.com/c6933345.min.css	(from https://lakathybill.wixsite.com/kathybill)
21:21:26	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Feb%202022%2003:21:26%20GMT	https://lakathybill.wixsite.com/7ac66a81.min.css	C:/My%20Web%20Sites/kathys%20website/lakathybill.wixsite.com/7ac66a81.min.css	(from https://lakathybill.wixsite.com/kathybill)
21:21:27	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Feb%202022%2003:21:26%20GMT	https://lakathybill.wixsite.com/7f6e9aff.min.css	C:/My%20Web%20Sites/kathys%20website/lakathybill.wixsite.com/7f6e9aff.min.css	(from https://lakathybill.wixsite.com/kathybill)
21:21:27	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Feb%202022%2003:21:27%20GMT	https://lakathybill.wixsite.com/7197ceeb.min.css	C:/My%20Web%20Sites/kathys%20website/lakathybill.wixsite.com/7197ceeb.min.css	(from https://lakathybill.wixsite.com/kathybill)
21:21:27	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Feb%202022%2003:21:27%20GMT	https://lakathybill.wixsite.com/4d761874.min.css	C:/My%20Web%20Sites/kathys%20website/lakathybill.wixsite.com/4d761874.min.css	(from https://lakathybill.wixsite.com/kathybill)
21:21:28	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Feb%202022%2003:21:28%20GMT	https://lakathybill.wixsite.com/57ee110f.min.css	C:/My%20Web%20Sites/kathys%20website/lakathybill.wixsite.com/57ee110f.min.css	(from https://lakathybill.wixsite.com/kathybill)
21:21:28	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Feb%202022%2003:21:28%20GMT	https://lakathybill.wixsite.com/723e4fed.min.css	C:/My%20Web%20Sites/kathys%20website/lakathybill.wixsite.com/723e4fed.min.css	(from https://lakathybill.wixsite.com/kathybill)
21:21:29	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Feb%202022%2003:21:28%20GMT	https://lakathybill.wixsite.com/7d0d5475.min.css	C:/My%20Web%20Sites/kathys%20website/lakathybill.wixsite.com/7d0d5475.min.css	(from https://lakathybill.wixsite.com/kathybill)
21:21:29	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Feb%202022%2003:21:29%20GMT	https://lakathybill.wixsite.com/d9e9ecf4.min.css	C:/My%20Web%20Sites/kathys%20website/lakathybill.wixsite.com/d9e9ecf4.min.css	(from https://lakathybill.wixsite.com/kathybill)
